tick 180001.0,,,,,,,,,,,,,,,,,,,,,
endosome30h,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,22.89471734,ycoor,24.3479492,,,,,,,,,,,,
endosome30h,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome30h,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome30h,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome31C,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.55542461,ycoor,37.75688887,,,,,,,,,,,,
endosome31C,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome31C,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome31C,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome32r,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,23.08415094,ycoor,18.15726083,,,,,,,,,,,,
endosome32r,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome32r,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome32r,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome33T,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.09024169,ycoor,21.77188308,,,,,,,,,,,,
endosome33T,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome33T,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome33T,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome34m,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,23.52682959,ycoor,22.48309906,,,,,,,,,,,,
endosome34m,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome34m,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome34m,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome35T,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.43759459,ycoor,23.31260699,,,,,,,,,,,,
endosome35T,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome35T,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome35T,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome36z,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.0002915,ycoor,25.49097254,,,,,,,,,,,,
endosome36z,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome36z,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome36z,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome37m,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.43618413,ycoor,24.29497833,,,,,,,,,,,,
endosome37m,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome37m,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome37m,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome38m,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,22.92364654,ycoor,22.72339492,,,,,,,,,,,,
endosome38m,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome38m,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome38m,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome39r,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,22.37051622,ycoor,19.90781782,,,,,,,,,,,,
endosome39r,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome39r,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome39r,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome40Y,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.50302163,ycoor,25.84986954,,,,,,,,,,,,
endosome40Y,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome40Y,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome40Y,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome41x,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,29.73307263,ycoor,20.91265974,,,,,,,,,,,,
endosome41x,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome41x,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome41x,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome42Z,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.30982523,ycoor,23.10828631,,,,,,,,,,,,
endosome42Z,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome42Z,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome42Z,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome43i,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,27.44517838,ycoor,25.35050795,,,,,,,,,,,,
endosome43i,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome43i,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome43i,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome44h,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.93471244,ycoor,22.37771858,,,,,,,,,,,,
endosome44h,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome44h,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome44h,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome45e,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.14412402,ycoor,24.46838429,,,,,,,,,,,,
endosome45e,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome45e,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome45e,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome46o,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.73442498,ycoor,22.87331965,,,,,,,,,,,,
endosome46o,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome46o,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome46o,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome47J,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.88483551,ycoor,19.73529751,,,,,,,,,,,,
endosome47J,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome47J,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome47J,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome48e,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,41.79940865,ycoor,29.03969163,,,,,,,,,,,,
endosome48e,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome48e,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome48e,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome49T,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.51318791,ycoor,23.80252634,,,,,,,,,,,,
endosome49T,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome49T,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome49T,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome50B,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,22.78159867,ycoor,24.34628491,,,,,,,,,,,,
endosome50B,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome50B,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome50B,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome51j,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.66411904,ycoor,24.75368785,,,,,,,,,,,,
endosome51j,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome51j,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome51j,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome52Y,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.1531888,ycoor,18.31488187,,,,,,,,,,,,
endosome52Y,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome52Y,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome52Y,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome53H,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,23.2448021,ycoor,24.90841521,,,,,,,,,,,,
endosome53H,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome53H,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome53H,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome54K,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.21617194,ycoor,25.55059348,,,,,,,,,,,,
endosome54K,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome54K,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome54K,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome55c,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,21.37118899,ycoor,23.07872807,,,,,,,,,,,,
endosome55c,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome55c,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome55c,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome56k,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.26497507,ycoor,22.08301765,,,,,,,,,,,,
endosome56k,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome56k,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome56k,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome57v,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.39234909,ycoor,16.08076673,,,,,,,,,,,,
