FeCyCy,FeEnEr,FeEnPm,FeEnRabA,FeEnRabB,FeEnRabC,FeEnRabD,FeEnRabE,FeEnRabF,FeEnRabG,FeEnRabH,FeEnRabI,FeEnRabL,GLUT4AbEr,GLUT4AbPm,GLUT4AbRabA,GLUT4AbRabB,GLUT4AbRabC,GLUT4AbRabD,GLUT4AbRabE,GLUT4AbRabF,GLUT4AbRabG,GLUT4AbRabH,GLUT4AbRabI,GLUT4AbRabL,GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,ovaEnRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfaEnRabL,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,R-TfEnRabL,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,REnRabL,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,solubleMarkerRabL,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,TfaEnRabL,TfEnEr,TfEnPm,TfEnRabA,TfEnRabB,TfEnRabC,TfEnRabD,TfEnRabE,TfEnRabF,TfEnRabG,TfEnRabH,TfEnRabI,TfEnRabL,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742,353.4,127.5,394.3,77.87,71.84,40.26,3.656,1.672,1.412,2.873,1754.0,93.69,2034.0,698.4,2237.0,457.3,366.2,258.0,22.85,9.876,8.346,13.41,10720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,83.46,33.68,6.903,93.44,1.244,56.43,0.4266,0.253,4.502,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576E-5,12260.0,194800.0,1896.0,1161.0,753.0,9012.0,391.7,2957.0,1702.0,2042.0,1976.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,1849.0,585.3,2389.0,1463.0,157.1,10.7,6.429,7.254,2.876,4.186,129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742,357.0,132.4,397.0,76.53,70.79,40.25,3.684,1.665,1.426,2.893,1745.0,93.69,2057.0,728.7,2252.0,448.2,360.5,258.0,23.0,9.839,8.421,13.5,10670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,80.91,38.76,6.981,90.21,1.252,56.41,0.4154,0.2427,4.424,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57E-5,12260.0,194800.0,1876.0,1177.0,751.2,8984.0,394.5,3003.0,1668.0,2083.0,1921.0,405.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,1861.0,581.8,2378.0,1473.0,145.7,10.68,6.098,8.11,2.396,4.214,132.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,352.2,141.0,394.8,67.7,78.37,40.42,3.493,1.658,1.442,2.971,1744.0,93.85,2029.0,766.6,2251.0,395.8,397.3,259.1,21.81,9.823,8.545,13.86,10680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,82.57,36.52,7.087,91.6,1.192,55.84,0.5048,0.3125,4.424,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567E-5,12270.0,194800.0,1948.0,1166.0,752.0,8951.0,391.1,3008.0,1657.0,2084.0,1925.0,425.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1820.0,631.2,2387.0,1464.0,148.4,10.68,6.12,8.005,2.462,4.319,123.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,352.3,126.9,386.4,69.12,80.64,40.9,3.022,1.651,1.465,2.954,1763.0,93.85,2029.0,683.3,2198.0,403.6,411.8,262.1,18.86,9.783,8.667,13.78,10790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,79.92,38.46,6.059,87.46,1.153,55.91,0.4873,0.3019,4.335,19.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565E-5,12270.0,194800.0,1927.0,1177.0,746.3,8919.0,393.4,3004.0,1691.0,2086.0,1893.0,434.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1827.0,633.6,2380.0,1466.0,147.0,10.68,6.116,8.013,2.441,4.305,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,352.3,125.9,384.1,73.7,69.85,40.9,3.021,1.555,1.475,2.911,1773.0,93.85,2029.0,677.6,2184.0,426.2,344.8,262.1,18.85,9.34,8.73,13.59,10860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,79.67,38.58,8.372,85.98,1.16,55.53,0.3846,0.3406,4.233,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565E-5,12270.0,194800.0,1927.0,1166.0,756.9,8931.0,393.6,3033.0,1649.0,2137.0,1830.0,408.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1827.0,632.6,2377.0,1474.0,143.2,10.69,6.301,7.728,2.442,4.232,118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,351.8,126.7,383.9,79.76,69.07,39.97,7.852,1.547,1.535,2.825,1763.0,93.85,2028.0,680.4,2183.0,464.3,342.1,255.0,48.88,9.244,9.046,13.2,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,82.77,35.51,8.331,82.39,1.24,55.83,0.3051,0.3447,3.853,14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559E-5,12270.0,194900.0,1962.0,1160.0,759.8,8887.0,381.7,3041.0,1609.0,2178.0,1832.0,412.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1807.0,647.6,2371.0,1479.0,150.0,10.6,6.105,7.755,2.652,4.075,119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,352.3,115.4,374.7,79.38,64.48,42.17,5.587,1.575,1.541,2.802,1788.0,93.85,2030.0,630.1,2127.0,462.8,324.0,268.6,34.8,9.412,9.152,13.08,10920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,82.29,32.39,7.341,81.65,1.143,56.43,0.2716,0.2615,3.765,14.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556E-5,12270.0,194900.0,1950.0,1131.0,759.8,8894.0,379.9,3055.0,1591.0,2193.0,1829.0,398.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1821.0,631.4,2392.0,1473.0,144.0,11.91,6.395,4.39,2.55,4.028,113.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,352.9,127.3,397.0,84.39,64.4,41.76,5.227,1.653,1.556,2.802,1749.0,93.85,2035.0,704.0,2265.0,493.1,323.7,266.0,32.55,9.902,9.25,13.08,10680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,83.4,33.51,7.805,84.95,1.275,55.14,0.9341,0.3227,3.761,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556E-5,12270.0,194900.0,1945.0,1130.0,760.9,8880.0,378.5,3028.0,1573.0,2246.0,1810.0,401.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1821.0,632.1,2376.0,1473.0,147.9,11.9,6.388,4.47,2.463,4.028,124.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,355.0,117.5,386.1,86.63,64.62,41.67,5.351,1.618,1.592,2.797,1765.0,93.85,2043.0,644.0,2201.0,508.3,324.7,265.5,33.33,9.689,9.472,13.05,10780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,81.38,35.18,7.439,82.86,1.273,56.14,0.4233,0.2499,3.627,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.554E-5,12270.0,194900.0,1928.0,1142.0,749.8,8872.0,383.7,3055.0,1538.0,2254.0,1814.0,400.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1835.0,637.8,2361.0,1479.0,143.0,11.15,6.184,4.493,2.483,4.017,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,356.3,116.2,385.0,80.66,66.99,40.61,4.998,1.763,1.64,2.885,1771.0,93.85,2051.0,637.4,2194.0,471.2,337.9,258.5,31.12,10.59,9.77,13.42,10810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,79.11,35.12,7.125,84.84,1.101,53.68,3.029,0.2732,3.739,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.548E-5,12270.0,195000.0,1890.0,1142.0,748.7,8883.0,372.6,2944.0,1707.0,2216.0,1805.0,400.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1835.0,631.9,2354.0,1478.0,156.7,11.32,6.159,4.607,2.515,4.173,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,352.2,119.8,389.7,78.97,69.12,40.44,5.049,1.633,1.61,2.898,1767.0,93.85,2028.0,654.9,2227.0,458.7,349.2,257.3,31.44,9.8,9.733,13.48,10790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,77.75,36.09,7.21,85.84,1.468,55.46,0.2919,0.2927,3.703,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.548E-5,12270.0,195000.0,1916.0,1161.0,751.4,8869.0,381.4,3005.0,1594.0,2254.0,1840.0,407.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1791.0,664.6,2343.0,1487.0,170.7,11.37,6.269,4.659,2.541,4.342,119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,348.9,125.3,394.6,80.6,69.36,40.65,4.827,1.631,1.642,2.905,1758.0,93.85,2009.0,686.3,2258.0,468.7,350.7,258.7,30.06,9.792,9.935,13.53,10740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,80.1,33.14,6.373,88.07,1.147,56.45,0.2082,0.1701,3.637,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.545E-5,12270.0,195000.0,1968.0,1130.0,740.6,8878.0,374.1,3052.0,1530.0,2296.0,1856.0,404.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1766.0,703.3,2338.0,1488.0,158.6,11.34,6.272,4.659,2.535,4.337,121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,350.0,122.4,397.6,82.85,67.97,39.04,4.754,1.644,1.772,2.633,1758.0,93.85,2016.0,672.4,2275.0,481.9,345.1,248.6,29.61,9.873,10.54,12.31,10730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,78.86,34.35,6.543,96.92,1.391,55.29,0.4484,0.4289,3.394,13.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54E-5,12270.0,195000.0,1935.0,1144.0,743.9,8901.0,370.9,3010.0,1545.0,2328.0,1831.0,407.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1780.0,670.0,2339.0,1491.0,172.9,11.4,6.426,5.125,2.691,4.423,122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,350.6,120.8,382.4,119.2,81.51,38.46,5.367,2.077,1.818,3.196,1723.0,93.85,2018.0,663.5,2186.0,707.7,424.7,244.9,33.08,12.6,10.78,15.14,10510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,76.85,36.27,8.54,95.8,1.362,44.44,11.3,0.4712,3.366,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537E-5,12280.0,195000.0,1901.0,1171.0,764.1,8880.0,369.5,2693.0,1862.0,2336.0,1789.0,411.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1785.0,679.3,2316.0,1462.0,191.9,12.12,6.29,5.116,2.965,10.23,133.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,350.2,126.3,386.3,73.41,86.36,38.62,4.704,1.85,1.687,3.183,1756.0,93.89,2016.0,698.0,2208.0,425.0,455.4,245.9,28.91,11.18,9.991,15.06,10720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,88.66,27.63,6.957,92.35,1.091,54.84,2.066,0.2678,3.521,15.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.534E-5,12280.0,195000.0,1950.0,1136.0,754.6,8847.0,360.5,2969.0,1895.0,2055.0,1815.0,412.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1773.0,682.6,2325.0,1489.0,184.1,12.01,6.413,4.998,2.795,10.22,115.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,350.2,125.2,449.8,98.69,88.15,38.83,4.578,1.859,1.717,3.258,1666.0,93.89,2016.0,693.9,2596.0,583.6,466.6,247.2,28.09,11.17,10.16,15.32,10160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,92.13,27.65,6.17,95.3,1.093,56.56,0.378,0.2768,3.908,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.534E-5,12280.0,195000.0,1948.0,1106.0,748.0,8867.0,359.5,3012.0,1904.0,2029.0,1807.0,413.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1773.0,644.1,2354.0,1492.0,153.2,11.98,6.358,4.881,2.694,10.42,152.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,350.2,115.1,387.8,85.79,69.69,38.78,4.645,1.875,1.724,3.262,1769.0,93.89,2016.0,630.9,2198.0,503.9,351.4,246.9,28.52,11.28,10.22,15.36,10820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,82.56,35.89,5.94,107.8,1.201,55.69,0.5267,0.4163,3.814,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.531E-5,12280.0,195000.0,1896.0,1133.0,749.2,8919.0,363.2,2960.0,2003.0,2007.0,1767.0,368.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1773.0,666.3,2361.0,1497.0,147.6,12.07,6.47,4.775,2.702,10.34,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,349.3,113.0,394.0,82.47,70.33,38.13,4.728,1.925,1.72,3.262,1769.0,93.89,2012.0,619.3,2231.0,484.1,357.4,242.9,29.03,11.57,10.21,15.36,10820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,83.3,33.42,5.977,106.4,1.309,55.59,0.5359,0.4107,3.759,6.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.529E-5,12280.0,195100.0,1903.0,1121.0,749.0,8912.0,369.6,2927.0,2029.0,2016.0,1845.0,374.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1785.0,642.7,2395.0,1478.0,144.4,12.07,6.454,4.808,2.687,10.34,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,350.0,114.5,404.6,112.0,69.42,38.23,5.323,2.097,2.247,2.781,1727.0,93.89,2014.0,628.4,2295.0,666.8,353.9,243.4,32.77,12.64,13.26,13.19,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,80.47,35.46,6.252,104.0,1.495,55.19,1.538,0.8062,4.265,5.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526E-5,12280.0,195100.0,1882.0,1117.0,746.1,8901.0,370.9,2893.0,2087.0,2027.0,1884.0,364.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1797.0,644.7,2398.0,1458.0,134.1,13.47,6.718,5.221,4.975,4.273,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
