FeEn,GLUT4En,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,99901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,100901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,101901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,102901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,103901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,104901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,105901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,106901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,107901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108201.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108301.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108401.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108501.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108601.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108701.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108801.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,108901.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,109001.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,109101.0,111545.0,
0.0,0.0,4.72544,0.0,12.129,0.0,13673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.51058,0.0,0.0,2.44243,0.0,109201.0,111545.0,
